data_ref_safra,seller_id,uf,tot_orders_12m,tot_items_12m,tot_items_dist_12m,receita_12m,recencia,nao_revendeu_next_6m
2018-02-01,bbad7e518d7af88a0897397ffdca1979,SP,33,39,9,2620.0200000000023,15,0
2018-02-01,bbaff50f3b708fda865918715276cd87,SP,8,8,5,204.1,70,0
2018-02-01,bbf9ad41dca6603e614efcdad7aab8c4,CE,8,8,2,4792.0,14,0
2018-02-01,bc2ac6b95e1accce9858528ee566c17e,SP,10,12,9,1027.0,2,0
2018-02-01,bc302730ea8cf49b5c74f579febb5bbf,SP,3,3,2,1978.98,9,0
2018-02-01,bc47d5d1490df2b36add65d733eafaba,SP,4,5,4,157.4,1,0
2018-02-01,bc503e244f187939d10c92a5c8e378ce,SP,5,12,2,380.55000000000007,149,0
2018-02-01,bcc9dd23e2a8bd8267cf92b19304a1b9,SP,1,1,1,56.99,12,0
2018-02-01,bccf933e006e9b94a6184af782963e77,SP,32,32,17,2447.0499999999997,8,0
2018-02-01,bcd2d7510d58e293f20fad6438c1b314,PR,1,1,1,23.9,356,1
2018-02-01,bd0389da23d89b726abf911cccc54596,DF,47,50,38,3811.080000000002,5,0
2018-02-01,bd149ed516d4c5d418d5781f8e18919f,SP,4,5,1,189.5,65,1
2018-02-01,bd1d49a326abfa9b1036772e40445430,SP,2,2,2,143.3,45,0
2018-02-01,bd23da7354813347129d751591d1a6e2,SP,69,70,9,7127.199999999991,0,0
2018-02-01,bd4889b5e9133b35b66e42a8665cea5c,SP,16,22,7,2410.0,0,0
2018-02-01,bd4ff04377f974574f7f0bf9d6ce7dde,SP,1,1,1,34.99,345,1
2018-02-01,bd65d163ded559eb90a10cd09fec178f,SP,1,2,2,19.8,163,1
2018-02-01,bd697db56ff8e7c9cd1abeb7f72029b2,SP,10,10,10,1199.9,49,0
2018-02-01,bdb3edbaee43a761e2d4f258dc08f348,SP,5,5,3,259.5,44,1
2018-02-01,bdf0d02d36a1d839d0c39c4a887cdd49,SP,4,5,2,70.0,14,0
2018-02-01,be1e9e378700cecaa4ebf71433d7915c,SP,2,2,1,119.89000000000001,7,1
2018-02-01,be8e909810184b9b19e886129149d8e5,SP,9,9,3,384.91,4,0
2018-02-01,be9a160a9011f627c3e121d076c1ec7b,SC,5,5,5,2055.0,93,1
2018-02-01,bede56095ba33c42038fb85f707b8a42,SP,2,2,2,3973.9,45,1
2018-02-01,bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,1,1,16.9,350,1
2018-02-01,bf0045791395e66460eb04749c68672a,SP,2,2,1,119.8,322,1
2018-02-01,bf100ecb7997df312b285358fb32f92c,PR,18,19,8,1902.1000000000006,148,0
2018-02-01,bf3c6d2a28b2b5501e6c15448982dcc9,SP,33,36,8,3750.8000000000015,42,0
2018-02-01,bf961104a38e01b9062ee026bb657dee,SP,4,4,1,585.56,354,1
2018-02-01,bfd27a966d91cfaafdb25d076585f0da,SP,93,93,46,14074.0,1,0
2018-02-01,bfd938b22bc99bce1ae60dc602889f52,RJ,2,2,2,213.8,301,1
2018-02-01,c003204e1ab016dfa150abc119207b24,SP,40,42,9,5159.8899999999985,1,0
2018-02-01,c0098efcf800861dcae589affca31408,SP,5,5,4,420.24,0,0
2018-02-01,c03121937e54a93fcc1825c3098bbb6e,PR,4,4,1,596.0,9,0
2018-02-01,c04d70d515d15a7e3db3a73320598566,RJ,3,4,3,158.2,79,1
2018-02-01,c0563dd588b775f2e37747ef6ad6c92c,SP,17,17,6,2378.3000000000006,50,0
2018-02-01,c0e6839516f5398edc34adf5f1d53d1a,SP,1,1,1,34.92,267,1
2018-02-01,c0f783394e37cd9c9d7f5f81141450fa,SP,6,6,5,249.4,49,1
2018-02-01,c113b8df1fc375bc3d73d29c1b1144d1,SP,3,5,2,333.0,182,1
2018-02-01,c13ef0cfbe42f190780f621ce81f2234,SP,1,1,1,390.0,13,1
2018-02-01,c13fb473e7cb8b83ccd543c094df0608,SP,1,1,1,19.9,317,1
2018-02-01,c157bdeedcbc9a8e3c8bf0d87ff24428,SP,7,10,4,514.2699999999999,164,1
2018-02-01,c161d1327ebc3a156c09582ab2f59f6c,SP,2,2,2,35.99,58,1
2018-02-01,c18309219e789960add0b2255ca4b091,RJ,1,1,1,9.9,57,1
2018-02-01,c1d1ebb4745cc43cb6f05e9c8a705c9a,SP,1,1,1,12.5,286,1
2018-02-01,c1ed9e3daf6154542826a6996af0fb8c,SC,7,11,5,428.0,54,0
2018-02-01,c24173065483e421f9e5e7f599de101d,SP,9,9,4,373.91,66,1
2018-02-01,c26a2be5b53b7db6b276280da212a779,RJ,4,4,2,1696.0,82,0
2018-02-01,c26ba52cf8d2f34915f2f6b7ffa0a3f3,RJ,3,3,2,107.47,14,1
2018-02-01,c273175f7c6c80fb02f051e2fc6d0d72,SP,13,13,10,1048.24,194,1
2018-02-01,c286ec035ee04ba81c97508f0b5df544,PR,1,1,1,294.0,263,1
2018-02-01,c2bda99904207edd1834f03e0022b007,SP,1,1,1,39.9,124,1
2018-02-01,c2d70ce2c5d0a2eb75e78668236e6dc8,SP,3,4,1,196.0,9,0
2018-02-01,c31eff8334d6b3047ed34bebd4d62c36,SP,15,15,3,1969.8500000000001,5,0
2018-02-01,c3251e13f1bbda6c74e37c160f991e19,SP,2,2,2,437.79999999999995,250,1
2018-02-01,c33a5c3c983090c8b78a28e65052a20d,SC,1,1,1,69.9,16,0
2018-02-01,c353f8fc0ce8344999f17d578eb69a5e,RS,1,1,1,87.99,357,1
2018-02-01,c35672b10ad50968f567ea3f4b91e877,RJ,6,7,2,370.99,11,0
2018-02-01,c35affa65afd250151285c5917fc1c8a,SP,2,2,2,1299.98,56,0
2018-02-01,c37b2059d4f90d4feead554e5246565e,SP,4,8,3,461.49999999999994,41,0
2018-02-01,c3867b4666c7d76867627c2f7fb22e21,SP,156,167,80,23729.800000000007,0,0
2018-02-01,c3cfdc648177fdbbbb35635a37472c53,PR,189,213,86,29356.870000000094,0,0
2018-02-01,c3ee2331a724e6fc02c4b698b57a73f3,SP,2,3,2,1347.0,60,1
2018-02-01,c3fe93ba3085f92855c97e57f38c8c05,PR,5,5,4,195.0,15,0
2018-02-01,c42fd8e4d47dfb18ce5222f2dd7752f9,SP,7,11,9,466.99,255,1
2018-02-01,c447f8dd3ed213f291d65ef074a268eb,SP,7,8,4,655.0,224,1
2018-02-01,c458e2045a8aa8964f8879af03fdcce6,SP,4,9,4,494.91,270,1
2018-02-01,c4af86330efa7a2620772227d2d670c9,SP,2,2,1,2598.0,4,0
2018-02-01,c4fabeea6e569d42d02993bb1f4f1cbc,CE,3,3,1,179.7,12,0
2018-02-01,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,11,12,3,951.9,15,0
2018-02-01,c500367424994318b9e779ff1ae9a330,SP,9,9,8,4346.4,59,1
2018-02-01,c53bcd3be457a342a97e39e5a9f0be22,SE,3,3,2,329.70000000000005,87,0
2018-02-01,c60b801f2d52c7f7f91de00870882a75,SP,1,1,1,799.0,4,0
2018-02-01,c6218512d16fcac0af02fe92691cf274,MG,8,8,4,674.0,243,1
2018-02-01,c6381d2d013342748761e906d45aff76,RS,6,12,3,965.98,6,0
2018-02-01,c64a2aec32cc408a8a4c6d7c46017f91,RS,7,7,2,2448.0,2,0
2018-02-01,c66dccfb3f109511246da627dd5a2498,SP,2,2,2,649.9,7,0
2018-02-01,c68fb906c8f4b4b946d8386bfa6e5467,SP,30,33,24,2923.590000000001,25,0
2018-02-01,c6a7539d424a8402232c2228d7a03c5e,SP,4,8,1,324.0,61,0
2018-02-01,c6bda72e4dbf5c5866b13cb1810c6d03,SP,30,30,15,4670.600000000001,3,0
2018-02-01,c731d18cea9bf687ffee82a241c25b11,SC,18,18,13,2512.0,30,0
2018-02-01,c747d5b92c7648417faea95d36d763e8,CE,1,1,1,139.0,67,1
2018-02-01,c74f14c1e26cf1bd5bd34b6a1e274426,SC,1,1,1,39.0,1,1
2018-02-01,c76d418370990614e89e956c7a7567d9,SP,2,2,1,305.24,141,1
2018-02-01,c79151301b9d90985d1fa52879213105,PR,3,7,2,267.1,57,1
2018-02-01,c794dab4928dd97beb41d05514441e86,SP,6,6,4,481.09999999999997,9,0
2018-02-01,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,3,3,2,73.16,52,0
2018-02-01,c7c7b2682c648339a0e9846bb1023a39,SP,2,3,2,168.0,49,1
2018-02-01,c7fdb77fdbff3c41981bc52f787e959e,SP,2,2,2,141.9,2,0
2018-02-01,c8143b3069f6746a77421b5ce30a450c,GO,1,1,1,142.47,213,1
2018-02-01,c826c40d7b19f62a09e2d7c5e7295ee2,SP,159,169,13,19924.92000000004,0,0
2018-02-01,c840d3fdbba0790404fdae73d253b253,PR,2,3,2,1688.98,49,0
2018-02-01,c8417879a15366a17c30af34c798c332,SP,25,35,15,1734.7,125,1
2018-02-01,c8467937e403e76a8ee9f0ab13f6f5ef,MG,20,21,6,1357.99,1,0
2018-02-01,c847e075301870dd144a116762eaff9a,MG,41,42,5,15248.799999999988,21,1
2018-02-01,c864036feaab8c1659f65ea4faebe1da,PR,30,30,22,5166.999999999999,13,0
2018-02-01,c8660dcf9ba70575f45d80fe28c27713,SP,4,7,2,335.0,317,1
2018-02-01,c8771b1a10bb99bb34d3c459c5cffb53,SP,1,1,1,64.9,246,1
2018-02-01,c878515173c84a492ebe50d6b493230b,PR,9,10,6,1118.8400000000001,77,1
2018-02-01,c87abc38c8ed3240861729e1aeadf221,SP,1,1,1,133.0,35,1
2018-02-01,c89cf7c468a48af70aada384e722f9e2,RJ,12,12,6,647.0,41,0
2018-02-01,c8b0e2b0a7095e5d8219575d5e7e1181,SP,28,29,19,3420.739999999998,7,0
2018-02-01,c8b3445d737de6befde0c88ede534a5e,SP,17,23,5,2064.77,7,0
2018-02-01,c8e135e7b21ecbc36c1153a29d2f5a06,SP,7,7,5,1165.5,248,1
2018-02-01,c990d6cf976a5718aaedc539f383ab88,SP,8,9,4,183.10000000000002,11,1
2018-02-01,c9c7905cffc4ef9ff9f113554423e671,SP,51,55,12,4360.259999999997,3,0
2018-02-01,c9d2ba8dde44a275ae06475ed1d2fafc,MG,1,1,1,28.79,358,1
2018-02-01,c9e5ad1f6647f5dbd1172adf6ae3cada,RS,1,1,1,44.3,98,0
2018-02-01,ca3bd7cd9f149df75950150d010fe4a2,SP,41,70,34,4974.509999999998,11,0
2018-02-01,ca5832c6960267b71041f74bb39e8b12,SC,1,1,1,79.9,226,1
2018-02-01,ca77545ca4d2dfd1431bf61334e2fa3c,PR,1,1,1,83.9,29,0
2018-02-01,cab85505710c7cb9b720bceb52b01cee,SP,100,102,22,5549.799999999995,14,0
2018-02-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,28,32,19,1944.68,12,0
2018-02-01,cac4e0bc1a3269fa2b6ea5e763f6115b,SC,1,1,1,14.24,64,0
2018-02-01,cac63f48c38cd7d002a7e846dcd99a23,SP,1,1,1,94.9,65,0
2018-02-01,cb162c8eef257253782d245c08d9097c,SP,1,1,1,34.99,73,1
2018-02-01,cb32766839f443db85c82a43c4a6c19e,SP,2,2,2,234.0,339,1
2018-02-01,cb3dd9ce66268c7a3ca7241ac70ab58c,SP,39,41,23,2142.77,1,0
2018-02-01,cb41bfbcbda0aea354a834ab222f9a59,SP,6,6,2,2195.0,28,0
2018-02-01,cb4a705d00e100b9732d0ca34817d441,SC,1,2,1,998.0,67,1
2018-02-01,cb5df0dcb9e280b1780e9d589889f2c7,SP,10,11,9,1404.89,230,1
2018-02-01,cb8bcce248bb1fb274ba762d8b971456,MG,50,51,5,7038.899999999994,8,0
2018-02-01,cb9fb4ca75d7ba8437480e8dde64fe98,SP,10,10,3,532.1400000000001,112,1
2018-02-01,cbbd5ae8f53de5f5097cd8217b529e24,SP,1,1,1,175.9,355,1
2018-02-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,86,106,12,3981.279999999996,4,0
2018-02-01,cc3d14116804f7209f3884f6367f1152,PR,17,19,3,3681.0,4,0
2018-02-01,cc419e0650a3c5ba77189a1882b7556a,SP,1276,1328,31,76931.96000000024,0,0
2018-02-01,cc80e2f693fa6e2408f47ccf62413fc1,PR,2,2,1,420.0,61,1
2018-02-01,cca3071e3e9bb7d12640c9fbe2301306,SP,591,686,263,52290.90000000037,0,0
2018-02-01,ccada0ef508e698917a6eab263375905,PR,3,3,3,172.8,117,1
2018-02-01,ccb83a794700270fde70898fe9ff368b,SC,12,12,2,11062.0,178,1
2018-02-01,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,97,97,10,40550.43000000005,0,0
2018-02-01,cce6ab8d1682639fe45ab70234f1665f,SP,61,64,16,2442.700000000001,64,1
2018-02-01,ccf8813e5a7d6c84d865cd38bfc2b130,SP,5,5,3,427.6,32,0
2018-02-01,cd06602b43d8800bd0afad514919d35c,SP,38,46,17,1937.8900000000006,57,0
2018-02-01,cd52a8efd71af3336b14b5039b951cc1,SP,2,2,1,111.8,140,1
2018-02-01,cd68562d3f44870c08922d380acae552,SP,110,115,51,16471.699999999997,2,0
2018-02-01,cd6efc47efaabf134f8bdb654e10b4f1,RJ,5,5,2,647.99,2,0
2018-02-01,cd843d4cf8ef32827de0396605163ba3,MG,4,4,3,1546.0,31,1
2018-02-01,ce248b21cb2adc36282ede306b7660e5,SC,29,29,18,6297.279999999999,18,0
2018-02-01,ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,95,124,35,8642.019999999993,117,0
2018-02-01,ce33c6211beaa8fef4cae8b52db39862,SP,1,1,1,49.0,351,1
2018-02-01,ce7d1888639e6fb06b2749cbfdac1ff7,MG,25,27,7,3855.9,1,0
2018-02-01,ceaec5548eefc6e23e6607c5435102e7,SP,9,10,5,2420.0,0,0
2018-02-01,cee48807215b30a12ca2ca10ffb5f250,SP,17,18,12,3295.4900000000007,5,0
2018-02-01,cf2384dd2f1dddea3f838efed0945e65,SP,15,15,5,1942.5000000000005,51,1
2018-02-01,cf8ab1616079e2793aa29d524df01bb1,SP,5,5,1,7995.0,17,0
2018-02-01,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,2,7,2,1735.93,89,0
2018-02-01,cfb1a033743668a192316f3c6d1d2671,SP,104,129,44,9622.689999999993,22,0
2018-02-01,d03698c2efd04a549382afa6623e27fb,BA,10,12,9,4040.26,12,0
2018-02-01,d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,47,49,10,8052.0,9,0
2018-02-01,d101c6da914ae3d53f7bee42283f2fe2,SP,9,9,2,851.0999999999999,246,1
2018-02-01,d12c926d74ceff0a90a21184466ce161,SP,59,79,26,3126.1200000000026,2,0
2018-02-01,d1582f4043306e6b91afa6a8a884f898,SP,8,8,1,880.0,7,0
2018-02-01,d180e07dc1e58c31c3f0cd599dc4d945,MG,1,1,1,58.8,5,1
2018-02-01,d1a5cc844736958c11b8efab9a2b4c87,PR,1,1,1,237.6,100,1
2018-02-01,d1aa1ec0839dcab73a6161130eb1f94a,PR,1,1,1,119.9,285,1
2018-02-01,d1b65fc7debc3361ea86b5f14c68d2e2,SP,37,38,28,10643.189999999995,57,0
2018-02-01,d1b9d4be4b6f9ebd85f8acd6745ba612,MG,3,3,2,316.83000000000004,27,0
2018-02-01,d1c281d3ae149232351cd8c8cc885f0d,SP,166,187,96,21422.13000000005,4,0
2018-02-01,d20b021d3efdf267a402c402a48ea64b,SP,65,79,36,2709.139999999998,1,0
2018-02-01,d23019c84ffae2d5ef2270367b8605fc,PR,8,8,3,8257.6,2,0
2018-02-01,d2374cbcbb3ca4ab1086534108cc3ab7,SP,326,397,74,12419.519999999913,0,0
2018-02-01,d2572f31e9023e9850ef986a636ff9bf,MG,1,1,1,279.0,312,1
2018-02-01,d2e753bb80b7d4faa77483ed00edc8ca,BA,5,6,4,531.7,26,0
2018-02-01,d2f3e277560ed4c6361284429b00f037,SP,7,7,7,320.55,115,1
2018-02-01,d32e3909cfb714fb2a6cb092c85b9c5f,SP,5,6,4,2005.4,18,0
2018-02-01,d354c38a7182125a748cb10474fe963b,RJ,15,17,6,1010.36,42,0
2018-02-01,d3674f271c91f824f82d24d92011f669,DF,11,11,4,551.0999999999999,1,0
2018-02-01,d36b07fd3c5088e477a72d1fccfe29d4,SP,1,1,1,328.9,270,1
2018-02-01,d379f449f2a3b271bc01c0782020f705,MG,17,18,10,2516.28,2,0
2018-02-01,d3f39f05462b79a4562d35893a28f159,SP,12,12,2,725.3,4,0
2018-02-01,d4a5e99e0dd915df64ba55a7fbd583fd,SP,2,6,2,65.15,97,1
2018-02-01,d4e12e7884759a14fa0f5f896c791cae,SP,10,11,8,438.1000000000001,11,0
2018-02-01,d4e4b5192cba4e0e66eb12a9d347239d,PR,11,11,10,431.8999999999999,100,1
2018-02-01,d4f117125b59ce73c3302f88ee40c458,SP,3,3,3,119.78999999999999,9,0
2018-02-01,d50d79cb34e38265a8649c383dcffd48,SP,62,62,16,10541.49999999999,8,0
2018-02-01,d51e0a403fe2e689ece6c73359d96e12,SP,10,16,5,4674.0,12,0
2018-02-01,d57e18d5f73c7ccb7f7339b61166898d,SP,20,21,14,1031.8999999999996,1,0
2018-02-01,d58d521f3789def2e7a22715e0badd93,SP,1,1,1,32.99,81,0
2018-02-01,d5b9a084373da994a6e37f732169a853,SP,3,3,3,609.0,0,0
2018-02-01,d5ba419e26d246a0719437cf37d9b46d,SP,3,4,3,291.20000000000005,14,0
2018-02-01,d5c530f4884a75ae0dba9c148718d278,MG,5,8,5,252.93,64,1
2018-02-01,d624126b9206f595fb3fbb6ba03b28a8,PR,15,15,9,4869.799999999998,15,0
2018-02-01,d63c73efd41eb002280e7ec831424edb,SP,1,1,1,2899.0,71,0
2018-02-01,d650b663c3b5f6fb392b6326366efa9a,SP,1,1,1,211.0,59,0
2018-02-01,d66c305afaec317ebee552073a674429,MG,35,41,22,3891.7000000000007,257,1
2018-02-01,d673a59aac7a70d8b01e6902bf090a11,SP,21,23,7,740.0999999999998,4,0
2018-02-01,d6b664fa0667064c6d76394e7848d790,SP,3,3,2,2758.0,199,0
2018-02-01,d6cd01c59123df02fc226eadbadb5f89,SP,1,1,1,69.9,20,1
2018-02-01,d71d863e5ef30d94e440c11be17dcd8f,SP,9,10,3,1246.9,70,0
2018-02-01,d73cbd89533ce8b041a9190241453ac8,MG,3,3,3,268.7,203,1
2018-02-01,d7ab82074b5f1dfba46db123df101bff,SP,2,3,2,38.67,27,1
2018-02-01,d7b2377bae6ace1b11fc69a11900ac36,SP,3,3,3,239.70000000000002,63,1
2018-02-01,d8dd176509baa37f359644d082bf7f7b,SP,2,2,1,198.0,67,1
2018-02-01,d91fb3b7d041e83b64a00a3edfb37e4f,SP,168,168,110,15772.319999999996,14,0
2018-02-01,d93844a9c55ba7ce353388bcf849ea56,PR,11,13,11,2308.7000000000007,11,0
2018-02-01,d93919c944be9cff128f6c9cb899eacb,SP,10,10,5,828.9999999999999,6,0
2018-02-01,d93b8458c6fe139d85cfa5eadbf55bd2,SP,1,1,1,19.9,73,1
2018-02-01,d9442042130b7fe579d1295f9f4a248f,SP,19,22,8,772.1599999999997,142,1
2018-02-01,d94a40fd42351c259927028d163af842,MG,52,55,6,6910.8,3,0
2018-02-01,d94ba08b99bedd6a5f6c875ecc4a6fac,PR,8,9,1,539.0999999999999,187,1
2018-02-01,d97df38225e5abadaff1e72cb72b823c,SP,12,12,8,508.0,1,0
2018-02-01,d98eec89afa3380e14463da2aabaea72,RS,121,133,24,5024.019999999987,1,0
2018-02-01,d9cb0052a666de5308b32f32ad5f1b1c,SP,1,1,1,99.3,11,0
2018-02-01,d9e7e7778b32987280a6f2cb9a39c57d,SP,2,2,1,150.0,13,0
2018-02-01,d9e8c084b68fe958861d8f2c21202e6b,SP,2,3,2,2735.0,64,0
2018-02-01,da03c298e3999e9d828591fc2179d109,SP,2,2,2,319.20000000000005,50,0
2018-02-01,da20530872245d6cd9d2f5725613c430,RS,2,3,2,314.96000000000004,96,1
2018-02-01,da2782c804606d2a5d8e1760dbb3e7ec,SP,1,1,1,89.0,66,1
2018-02-01,da8622b14eb17ae2831f4ac5b9dab84a,SP,691,826,178,89642.89999999924,0,0
2018-02-01,daeb5653dd96c1b11860f72209795012,MG,20,20,13,1321.0,17,0
2018-02-01,db1f0f7c7e5e87f40b62226f020bb297,PR,3,3,3,59.010000000000005,266,1
2018-02-01,db4350fd57ae30082dec7acbaacc17f9,SP,112,119,40,2502.6999999999966,6,0
2018-02-01,db46ca7bce82b11f7e247539271fc390,RJ,16,16,8,933.97,210,1
2018-02-01,db6a4d4b5f1f5f98820ce6ce2619e2de,SP,1,1,1,135.99,22,1
2018-02-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,89,96,48,5927.51999999999,3,0
2018-02-01,dbbcfe2c8d026742134ac3e28ccde274,PR,2,2,2,273.89,75,0
2018-02-01,dbc22125167c298ef99da25668e1011f,MG,283,300,80,23306.570000000087,0,0
2018-02-01,dbc51f5e45d654ecc16cb68e6817ecea,SP,1,1,1,199.99,341,1
2018-02-01,dbd66278cbfe1aa1000f90a217ca4695,SP,27,35,4,1575.5000000000005,7,0
2018-02-01,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,53,56,7,18089.499999999996,1,0
2018-02-01,dc4a0fc896dc34b0d5bfec8438291c80,SP,197,214,146,21352.950000000023,0,0
2018-02-01,dc8798cbf453b7e0f98745e396cc5616,SP,31,39,30,1575.9000000000003,85,1
2018-02-01,dd2bdf855a9172734fbc3744021ae9b9,MG,100,105,41,9957.49999999998,27,1
2018-02-01,dd39ad39b5d3df33037e141c72497ba6,SP,2,2,2,135.8,235,1
2018-02-01,dd533b429f380718b70ad9922c294bae,SP,39,43,13,2244.880000000001,28,1
2018-02-01,dd55f1bb788714a40e7954c3be6df745,SP,19,20,4,4788.27,14,0
2018-02-01,dd58ee93286b0821565574c570e9e1dc,PR,2,2,2,2948.0,270,1
2018-02-01,dd7ddc04e1b6c2c614352b383efe2d36,SP,59,67,30,5111.949999999996,57,0
2018-02-01,dd8a29ce82d5c705ba932d81494600a5,SP,2,2,2,205.75,148,1
2018-02-01,dd9661d3cda1e6feb237f0c4d8b26f2e,SC,1,1,1,174.0,111,1
2018-02-01,ddd51ae8cda92f3995a51fc0f0f3eec7,RJ,7,23,6,782.6999999999997,15,1
2018-02-01,de09d00cfc265b8804c7df34075a68fa,SP,1,1,1,299.0,108,0
2018-02-01,de23c3b98a88888289c6f5cc1209054a,SP,109,125,62,17620.92,8,0
2018-02-01,de66a66f2dd06bb9ec37aa96987466a3,RJ,3,4,2,169.76,361,1
2018-02-01,de722cd6dad950a92b7d4f82673f8833,PE,30,34,4,3617.1000000000017,0,0
2018-02-01,debe6615cd90cc0c2eac2b8988e1f628,SP,4,4,3,218.60000000000002,317,1
2018-02-01,dee656f0f566ed1aa85bd137c943f08f,SP,37,37,15,1772.380000000001,7,0
2018-02-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,SC,3,3,1,302.0,19,0
2018-02-01,df560393f3a51e74553ab94004ba5c87,PR,19,20,8,2563.28,1,0
2018-02-01,df56d7b40d437f88407c5f78b63bc328,PR,20,23,8,2514.2800000000007,2,0
2018-02-01,df683dfda87bf71ac3fc63063fba369d,RS,1,1,1,39.9,324,1
2018-02-01,dfc5fb7259bb2b599ca565e6e9448f0f,SP,11,11,6,2139.9300000000003,57,0
2018-02-01,e00d85ce20ea50c1224c66ca5050527d,SP,1,1,1,149.0,201,1
2018-02-01,e067ad2c1c0b48758eb1b5228bcf7a68,SP,26,27,18,2068.600000000001,3,0
2018-02-01,e06f09ec0a4aca210779cf1cfc63cf19,SP,29,31,25,5279.49,41,1
2018-02-01,e0878efa0e0b7e5313ac0b43bc04c081,PR,21,23,4,4705.900000000001,12,0
2018-02-01,e09887ca8c7bf8a4621ce481820414ef,SP,2,3,3,79.97,75,1
2018-02-01,e0a366315b1b726b6c7832d664c0f530,SP,16,18,9,2028.2900000000004,11,0
2018-02-01,e1b12447a7563944843191754aeb5562,SP,9,10,6,472.46000000000004,26,1
2018-02-01,e21a1e8be4715b0fcfd5385643bc49c4,SC,18,21,13,613.8999999999997,5,0
2018-02-01,e24fc9fcd865784fb25705606fe3dfe7,SP,41,45,21,9912.0,29,0
2018-02-01,e26901d5ab434ce92fd9b5c256820a4e,SP,196,214,16,11561.599999999953,141,1
2018-02-01,e2a1ac9bf33e5549a2a4f834e70df2f8,SP,5,5,1,14999.449999999999,207,1
2018-02-01,e2aee0892199b1d92530e371abd825bf,PR,24,25,11,2807.140000000001,18,0
2018-02-01,e333046ce6517bd8bb510291d44f0130,SP,31,33,24,4007.0,9,0
2018-02-01,e38db885400cd35c71dfd162f2c1dbcf,DF,9,9,6,574.0999999999999,7,0
2018-02-01,e3a386fc36e22064434e1fa256f6a9fa,SP,2,3,2,148.2,2,0
2018-02-01,e3b4998c7a498169dc7bce44e6bb6277,SP,1,1,1,6735.0,353,1
2018-02-01,e3e290b38963293022cdcd6db8328103,SP,3,3,2,135.7,59,1
2018-02-01,e48b04bf1aa1ef711caebeb7aede6180,PR,20,20,5,2481.600000000001,42,0
2018-02-01,e48cc16ab70bfa09e1401740dce0b3d7,SP,9,11,6,574.89,4,0
2018-02-01,e49c26c3edfa46d227d5121a6b6e4d37,PE,31,32,27,3105.38,4,0
2018-02-01,e4ebd3f87bf70440014f07ddda7fbe03,SP,4,4,4,357.5,21,0
2018-02-01,e4fc40017a6d22c46a14ac2e17f87c3e,PR,1,1,1,129.0,246,1
2018-02-01,e5475dcab1e07b63d7f6e902d8f5eda8,SP,9,9,5,394.0,7,0
2018-02-01,e59aa562b9f8076dd550fcddf0e73491,PR,24,30,5,10406.0,0,0
2018-02-01,e59e489e2ea74bd409b798b5daf49de3,PR,2,4,2,396.0,16,0
2018-02-01,e5a3438891c0bfdb9394643f95273d8e,SP,153,177,134,5386.760000000013,0,0
2018-02-01,e5a38146df062edaf55c38afa99e42dc,SP,66,69,23,7664.620000000002,0,0
2018-02-01,e5bd51692380fd8cabb19b756b95e714,SP,2,2,2,79.8,35,1
2018-02-01,e5d4b2b0c3bca22085f7a19a28de0c42,SC,4,4,4,205.8,66,1
2018-02-01,e5def42655b7490edac5a56fe8e9e603,SP,1,1,1,129.9,309,1
2018-02-01,e5e33c0d8e7e002f398f5dc4cbbb338f,SP,5,5,5,622.4,60,0
2018-02-01,e5f9e61ceb5f523cc966e0f34095032f,SC,2,2,1,1340.0,25,0
2018-02-01,e603cf3fec55f8697c9059638d6c8eb5,RS,7,10,1,270.0,303,1
2018-02-01,e627629ba868740e287800f1a9be81c2,SP,11,11,11,337.1,201,1
2018-02-01,e62b2d6ac10570a035a30bafcf01d263,SP,20,22,10,1777.1500000000003,3,0
2018-02-01,e63e8bfa530fb16910dd6956e592bb81,SP,23,24,8,752.5999999999997,3,0
2018-02-01,e64882b4ef12aee8d0faca4db5b681f4,GO,1,2,1,230.0,18,1
2018-02-01,e64d65bc8dbec2accda90c58de5d1246,SP,6,6,2,779.4,38,0
2018-02-01,e6a69c4a27dfdd98ffe5aa757ad744bc,SP,12,14,7,365.37999999999994,0,0
2018-02-01,e72b4feb7abe210c52aa667abc25a3a2,SP,1,2,1,38.2,228,1
2018-02-01,e732329483fd5f27367dd997b47f598a,SC,1,1,1,109.9,153,1
2018-02-01,e76ecc7e9a1a1e3c6df9d2a8261c423d,MG,1,1,1,20.0,171,1
2018-02-01,e7d5b006eb624f13074497221eb37807,SP,6,6,2,681.49,69,0
2018-02-01,e7df4cd29ab5abab70fb0783ddb53987,SP,17,17,15,6211.999999999999,2,0
2018-02-01,e7f3bf1ecd8526eb7f3b18059e6716e5,SP,17,18,10,1382.0400000000002,133,1
